"6063-T5 (GB) ,69000000000,0.33,2700,25800000000,185000000,145000000,0.0000234,900,209"
"6063-T6 (GB) ,69000000000,0.33,2700,25800000000,240000000,215000000,0.0000234,900,209"
"6063-T6, Rod (GB) ,69000000666.1372,0.33,2700,25799999769.4421,239999999.619051,215000002.675189,0.000023,900.000005,209.000002"
"6063-T83 (GB) ,69000000000,0.33,2700,25800000000,255000000,240000000,0.0000234,900,201"
"7075-O (GB) ,71999999196.2394,0.33,2810.000061,26899999690.13,219999997.927107,94999999.418285,0.000024,959.999994,173.000002"
"7075-T6 (GB) ,72000000000,0.33,2810,26900000000,570000000,505000000,0.0000236,960,130"
"7075-T6, Plate (GB) ,71999999196.2394,0.33,2810.000061,26899999690.13,570000003.404469,505000003.07672,0.000024,959.999994,129.999999"
"7A10 (GB) ,72000000000,0.33,2700,27000000000,0,505000000,0.000025,960,120"
"1023 Carbon Steel Sheet #(SS) ,204999998381.838,0.29,7858.000032,79999999873.0168,425000003.203703,282685049.019888,0.000012,486,52"
"201 Annealed Stainless Steel (SS) ,207000000000,0.27,7859.9999,0,685000000,292000000,0.000017,501.99998,16.3"
"AISI 1015 Steel, Cold Drawn (SS) ,205000000000,0.29,7870,80000000000,385000000,325000000,0.000012,486,52"
"AISI 1035 Steel (SS) ,204999998381.838,0.29,7849.999987,79999999873.0168,585000002.949737,282685049.019888,0.000011,486,52"
"AISI 1020 ,200000000000,0.29,7900,77000000000,420507000,351571000,0.000015,420,47"
"AISI 1010 Steel, hot rolled bar ,200000000000,0.29,7870,80000000000,325000000,180000000,0.0000122,448,51.9"
"AISI 1020 Steel, Cold Rolled ,205000000000,0.29,7870,80000000000,420000000,350000000,0.0000117,486,51.9"
"AISI 1045 Steel, cold drawn ,205000000000,0.29,7850,80000000000,625000000,530000000,0.0000115,486,49.8"
"AISI 304 ,190000000000,0.29,8000,75000000000,517017000,206807000,0.000018,500,16"
"AISI 316 Annealed Stainless Steel Bar (SS) ,192999997366.672,0.3,8000.000133,0,550000001.712525,137895145.86336,0.000016,499.999993,16.3"
"AISI 316 Stainless Steel Sheet (SS) ,192999997366.672,0.27,8000.000133,0,580000000.803062,172368932.3292,0.000016,499.999993,16.3"
"AISI 321 Annealed Stainless Steel (SS) ,192999997366.672,0.27,8000.000133,0,619999997.292191,234421747.967712,0.000017,499.999993,16.1"
"AISI 347 Annealed Stainless Steel (SS) ,195000000983.245,0.27,8000.000133,77000001342.9146,654999998.529403,275000000.856262,0.000017,499.999993,16.3"
"AISI 4130 Steel, annealed at 865C ,205000000000,0,7850,80000000000,560000000,460000000,0,477,42.7"
"AISI 4130 Steel, normalized at 870C ,205000000000,0,7850,80000000000,731000000,460000000,0,477,42.7"
"AISI 4340 Steel, annealed ,205000000000,0,7850,80000000000,745000000,470000000,0.0000123,475,44.5"
"AISI 4340 Steel, normalized ,205000000000,0,7850,80000000000,1110000000,710000000,0.0000123,475,44.5"
"AISI Type A2 Tool Steel ,203000000000,0,7860,78000000000,0,0,0.000011,0,0"
"AISI Type 316L stainless steel ,200000000000,0,8027,82000000000,485000000,170000000,0.0000165,450,14.6"
"A286 Iron Base Superalloy ,201000000000,0,7920,77000000000,620000000,275000000,0.0000165,420,15.1"
"ASTM A36 Steel ,200000000000,0.26,7850,79300000000,400000000,250000000,0,0,0"
"Alloy Steel (SS) ,210000000528.513,0.28,7700.000118,78999998064.7303,723825616.994082,620421997.807077,0.000013,460,50"
"Cast Alloy Steel ,190000000000,0.26,7300,78000000000,448082500,241275200,0.000015,440,38"
"Cast Carbon Steel (SN) ,200000000000,0.32,7800,76000000000,482549000,248168000,0.000012,500,30"
"Cast Stainless Steel ,190000000000,0.26,7700,79000000000,0,0,0.000015,520,37"
"Chrome Stainless Steel ,200000000000,0.28,7800,77000000000,413613000,172339000,0.000011,460,18"
"Galvanized Steel ,200000000000,0,7870,0,356900674.542,203943242.596,0,0,0"
"Plain Carbon Steel ,210000000000,0.28,7800,79000000000,399826000,220594000,0.000013,440,43"
"Wrought Stainless Steel ,200000000000,0.26,8000,79000000000,517017000,206807000,0.000011,500,19"
"Stainless Steel (ferritic) ,200000000000,0.28,7800,77000000000,513613000,172339000,0.000011,460,18"
"1060 Alloy ,69000000000,0.33,2700,27000000000,68935600,27574200,0.000024,900,200"
"1060-O (SS) ,69000000000,0.33,2705,26000000000,70000000,30000000,0.000024,900,234"
"1060-H12 ,69000000000,0.33,2705,26000000000,85000000,75000000,0.0000236,900,230"
"1060-H12 Rod (SS) ,69000000000,0.33,2705,26000000000,85000000,57000000,0.000024,900,230"
"1060-H14 ,69000000000,0.33,2705,26000000000,95000000,90000000,0.0000236,900,230"
"1060-H16 ,69000000000,0.33,2705,26000000000,110000000,105000000,0.0000236,900,230"
"1060-H18 ,69000000000,0.33,2705,26000000000,130000000,125000000,0.0000236,900,230"
"1060-H18 Rod (SS) ,69000000000,0.33,2705,26000000000,130000000,108000000,0.000024,900,230"
"1100-O Rod (SS) ,68900000000,0.33,2710,26000000000,89600000,34500000,0.000024,904.00002,222"
"1100-H12 Rod (SS) ,68899999795.8328,0.33,2710.000001,26000000131.0994,109999998.963554,99284505.021619,0.000024,904.000021,219.999998"
"1100-H16 Rod (SS) ,68899999795.8328,0.33,2709.86221,26000000131.0994,130000000.655497,122726679.81839,0.000024,904.000021,219.999998"
"1100-H26 Rod (SS) ,69000000666.1372,0.33,2704.999986,26000000131.0994,130000000.655497,118589825.44249,0,900.000005,229.999998"
"1345 Alloy ,69000000000,0.33,2700,27000000000,82722700,27574200,0.000024,1000,220"
"1350 Alloy ,69000000000,0.33,2700,27000000000,82722700,27574200,0.000024,1000,230"
"201.0-T6 Insulated Mold Casting (SS) ,70999997000,0.33,2799.9999,23000000000,359000000,349000000,0.000035,963.00002,121"
"201.0-T7 Insulated Mold Casting (SS) ,70999997387.9529,0.33,2799.999867,23000000222.0457,344999997.102066,344000003.330686,0.000019,963.000016,121.000003"
"201.0-T43 Insulated Mold Casting (SS) ,70999997387.9529,0.33,2799.999867,23000000222.0457,273000000,225000000,0.000019,963.000016,121.000003"
"2014 Alloy ,73000000000,0.33,2800,28000000000,165445000,96509800,0.000023,960,160"
"2014-O ,72400000000,0.33,2800,28000000000,185000000,95000000,0.000023,880,192"
"2014-T4 ,72400000000,0.33,2800,28000000000,425000000,290000000,0.000023,880,134"
"2014-T6 ,72400000000,0.33,2800,28000000000,470000000,415000000,0.000023,880,155"
"2018 Alloy ,74000000000,0.33,2800,27000000000,420507000,317104000,0.000022,1000,150"
"2024 Alloy (SN) ,73000000000,0.33,2800,28000000000,186126000,758291000,0.000023,800,140"
"2024-O ,72400000000,0.33,2780,28000000000,185000000,75000000,0.0000232,875,193"
"2024-T3 ,72400000000,0.33,2780,28000000000,485000000,345000000,0.0000232,875,120"
"2024-T4 ,72400000000,0.33,2780,28000000000,470000000,325000000,0.0000232,875,120"
"2024-T361 ,72400000000,0.33,2780,28000000000,495000000,395000000,0.0000232,875,120"
"2219-O ,72000000000,0.33,2840,27000000000,170000000,70000000,0.0000223,864,170"
"2219-T31 ,72000000000,0.33,2840,27000000000,360000000,250000000,0.0000223,864,116"
"2219-T37 ,72000000000,0.33,2840,27000000000,395000000,315000000,0.0000223,864,116"
"2219-T62 ,72000000000,0.33,2840,27000000000,415000000,290000000,0.0000223,864,120"
"2219-T81 ,72000000000,0.33,2840,27000000000,455000000,350000000,0.0000223,864,120"
"2219-T87 ,72000000000,0.33,2840,27000000000,475000000,395000000,0.0000223,864,120"
"2618-T61 (SS) ,74499996822.1984,0.33,2760.000003,26999999870.9587,440999997.662501,371999996.996363,0.000022,874.999999,145.999999"
"3003 Alloy ,69000000000,0.33,2700,27000000000,110297000,41361300,0.000023,1000,170"
"3003-O ,69000000000,0.33,2730,25000000000,110000000,40000000,0.0000232,893,193"
"3003-O, Rod (SS) ,69000000666.1372,0.33,2730.000002,24999999701.7643,105000000,36000000,0.000023,893.000008,193.000002"
"3003-H12 ,69000000000,0.33,2730,25000000000,130000000,125000000,0.0000232,893,162"
"3003-H12, Rod (SS) ,69000000666.1372,0.33,2730.000002,24999999701.7643,130000000.655497,124999998.508822,0.000023,893.000008,161.999999"
"3003-H14 ,69000000000,0.33,2730,25000000000,150000000,145000000,0.0000232,893,159"
"3003-H14, Rod (SS) ,69000000666.1372,0.33,2730.000002,24999999701.7643,150000002.347441,145000000.200765,0.000023,893.000008,159.000002"
"3003-H16 ,69000000000,0.33,2730,25000000000,180000000,170000000,0.0000232,893,157"
"3003-H18 ,69000000000,0.33,2730,25000000000,200000000,185000000,0.0000232,893,155"
"3003-H18, Rod (SS) ,69000000666.1372,0.33,2730.000002,24999999701.7643,200000003.129921,184999996.689895,0.000023,893.000008,155.000002"
"3004-H34, Rod (SS) ,68899999795.8328,0.35,2720.000001,24999999701.7643,241000001.427337,200000003.129921,0.000024,893.000008,163.000002"
"3004-O, Rod (SS) ,68899999795.8328,0.35,2720.000001,24999999701.7643,178999999.629691,69000000.666137,0.000024,893.000008,163.000002"
"356.0-T6 Permanent Mold cast (SS) ,72400000000,0.33,2680,27200000000,228000000,152000000,0.000021,963,151"
"4032-T6 ,79000000000,0.34,2680,26000000000,380000000,315000000,0.0000194,850,138"
"5052-O ,70000000000,0.33,2680,25900000000,195000000,90000000,0.0000238,880,137"
"5052-O, Rod (SS) ,70000002474.4237,0.33,2679.999999,25899999950.2707,195000000.983246,72394951.578264,0.000024,880.000008,137.000003"
"5052-H32 ,70000000000,0.33,2680,25900000000,230000000,195000000,0.0000238,880,137"
"5052-H34 ,70000000000,0.33,2680,25900000000,260000000,215000000,0.0000238,880,137"
"5052-H36 ,70000000000,0.33,2680,25900000000,275000000,240000000,0.0000238,880,127"
"5052-H38 ,70000000000,0.33,2680,25900000000,290000000,255000000,0.0000238,880,137"
"5052-H38, Rod (SS) ,70000002474.4237,0.33,2679.999999,25899999950.2707,290000000.401531,254999999.164319,0.000024,880.000008,137.000003"
"5154-O, Rod (SS) ,70300000259.0067,0.33,2659.999998,25899999950.2707,241000001.427337,139274097.321994,0.000024,900.000005,125.000003"
"5086-H32, Rod (SS) ,70999997387.9529,0.33,2659.999998,26400000164.9382,290000000.401531,68947572.93168,0.000024,900.000005,125.000003"
"5454-O ,70000000000,0.33,2690,26000000000,250000000,115000000,0.0000236,900,134"
"5454-H32 ,70000000000,0.33,2690,26000000000,275000000,205000000,0.0000236,900,134"
"5454-H34 ,70000000000,0.33,2690,26000000000,305000000,240000000,0.0000236,900,134"
"5454-H111 ,70000000000,0.33,2690,26000000000,260000000,180000000,0.0000236,900,134"
"5454-H112 ,70000000000,0.33,2690,26000000000,250000000,125000000,0.0000236,900,134"
"6061 Alloy ,69000000000,0.33,2700,26000000000,124084000,55148500,0.000024,1300,170"
"6061-O (SS) ,69000000666.1372,0.33,2700,26000000131.0994,124999998.508822,62052815.638512,0.000024,895.999989,179.999998"
"6061-T4 (SS) ,69000000666.1372,0.33,2700,26000000131.0994,239999999.619051,227526990.674544,0.000024,895.999989,153.999999"
"6061-T6 (SS) ,69000000666.1372,0.33,2700,26000000131.0994,310000002.093474,275000000.856262,0.000024,895.999989,166.9"
"6063-O ,69000000000,0.33,2700,25800000000,90000000,50000000,0.0000234,900,218"
"6063-O, Extruded Rod (SS) ,69000000666.1372,0.33,2700,25799999769.4421,89999997.27161,41368543.759008,0.000023,900.000005,217.999998"
"6063-T1 ,69000000000,0.33,2700,25800000000,150000000,90000000,0.0000234,900,193"
"6063-T4 ,69000000000,0.33,2700,25800000000,170000000,90000000,0.0000234,900,200"
"6063-T5 ,69000000000,0.33,2700,25800000000,185000000,145000000,0.0000234,900,209"
"6063-T6 ,69000000000,0.33,2700,25800000000,240000000,215000000,0.0000234,900,209"
"6063-T6, Rod (SS) ,69000000666.1372,0.33,2700,25799999769.4421,239999999.619051,215000002.675189,0.000023,900.000005,209.000002"
"6063-T83 ,69000000000,0.33,2700,25800000000,255000000,240000000,0.0000234,900,201"
"7050-T73510 ,72000000000,0.33,2830,26900000000,495000000,435000000,0.0000236,860,155"
"7050-T7451 ,72000000000,0.33,2830,26900000000,525000000,470000000,0.0000236,860,157"
"7050-T7651 ,72000000000,0.33,2830,26900000000,550000000,490000000,0.0000236,860,153"
"7075-O (SS) ,71999999196.2394,0.33,2810.000061,26899999690.13,219999997.927107,94999999.418285,0.000024,959.999994,173.000002"
"7075-T6 (SN) ,72000000000,0.33,2810,26900000000,570000000,505000000,0.0000236,960,130"
"7075-T6, Plate (SS) ,71999999196.2394,0.33,2810.000061,26899999690.13,570000003.404469,505000003.07672,0.000024,959.999994,129.999999"
"7079 Alloy ,72000000000,0.33,2700,27000000000,0,505000000,0.000025,960,120"
"Alumina ,370000000000,0.22,3960,150000000000,300000000,0,0.0000074,850,30"
"AA356.0-F  ,72400000000,0.33,2680,27200000000,145000000,0,0.0000214,963,167"
"AA380.0-F die ,71000000000,0.33,2760,26500000000,317000000,159000000,0.0000212,963,109"
"C355.0-T61 Permanent Mold cast (SS) ,69600000000,0.33,2710,26500000000,276000000,207000000,0.000022,963,151"
"Aluminium Bronze ,110000000000,0.3,7400,43000000000,551485000,275742000,0.000017,380,56"
"Beryllium Copper, UNS C17000 ,115000000000,0.3,8260,50000000000,483000000,221000000,0.0000167,0,118"
"Beryllium Copper, UNS C17200 ,125000000000,0.3,8250,50000000000,469000000,172000000,0.0000167,0,105"
"Beryllium Copper, UNS C17300 ,125000000000,0.3,8250,50000000000,469000000,172000000,0.0000167,0,105"
"Beryllium S-65C, Vacuum Hot Pressed ,303000000000,0.07,1844,135000000000,290000000,207000000,0.0000115,0,216"
"Beryllium S-200F, Vacuum Hot Pressed ,303400000000,0.18,1850,135000000000,324000000,241000000,0.0000114,0,216.3"
"Brass ,100000000000,0.33,8500,37000000000,478413000,239689000,0.000018,390,110"
"Chromium Copper, UNS C18200 ,130000000000,0,8890,50000000000,234000000,97000000,0.0000176,0,171"
"Copper ,110000000000,0.37,8900,40000000000,394380000,258646000,0.000024,390,390"
"Commercial Bronze, UNS C22000 (90-10 Bronze) ,115000000000,0,8800,44000000000,255000000,69000000,0.0000184,0,189"
"Copper-Cobalt-Beryllium alloy, UNS C17500 ,125000000000,0,8750,0,310000000,172000000,0.0000176,0,0"
"Free-Cutting Brass, UNS C36000 ,97000000000,0,8490,37000000000,338000000,124000000,0.0000205,0,115"
"High-leaded brass, UNS C34200 ,105000000000,0,8500,39000000000,338000000,117000000,0.0000203,0,115"
"Leaded Commercial Bronze ,110000000000,0.37,8700,41000000000,255062000,82722700,0.000032,340,26"
"Manganese Bronze ,110000000000,0.37,8300,39000000000,448081000,206807000,0.000022,380,9.6"
"Nickel silver 65-12, UNS C75700 ,125000000000,0,8690,47000000000,359000000,124000000,0.0000162,0,40"
"Phosphor bronze 10% D, UNS C52400 ,110000000000,0,8780,41000000000,455000000,193000000,0.0000184,0,50"
"Tin Bearing Bronze ,1100000000000,0.33,8300,37000000000,261955000,110297000,0.000018,380,47"
"Wrought Copper ,110000000000,0.33,8400,40000000000,0,0,0.00002,380,230"
"Commercially Pure titanium (Ti-55)  UNS R50550* ,105000000000,0.37,4500,45000000000,440000000,377000000,0.000009,523,19.9"
"Commercially Pure CP-Ti UNS R50700  Grade 4 (SS) ,105000000000,0.37,4510,45000000000,550000000,500000000,0.000009,530,17.2"
"Commercially Pure CP-Ti UNS R50400 (SS) ,105000000000,0.37,4510,45000000000,344000000,370000000,0.000009,0,16.4"
"Commercially Pure Grade 2 Textured (SS) ,105000000000,0.33,4510,0,485000000,345000000,0.000009,0,21.79"
"Commercially Pure grade 2 longitudinal (SS) ,105000000000,0.33,4510,0,485000000,345000000,0.000009,0,21.79"
"Ti-3Al-8V-6Cr-4Mo-4Zr (SS) ,104000001903.349,0.33,4820.000081,39999999936.5084,1219999999.78719,1034213593.9752,0.000008,514.99998,6.2"
"Ti-5Al-2.5Sn Annealed (SS) ,110300000000,0.31,4480.0001,47999999923.8101,860999984.930014,744633790,0.000009,530.000009,7.8"
"Ti-6Al-2Sn-2Zr-2Mo-2Cr-0.25Si (SS) ,123000001787.006,0.33,4650.0001,45999999754.6157,1160000029.18515,1070000004.33451,0.000009,499.999993,7.8"
"Ti-6Al-4VSolution treated and aged (SS) ,104800310000,0.31,4428.784,41023807000,827370880,1050000000,0.000009,586.04,6.7"
"Ti-8Al-1Mo-1V annealed sheet (SS) ,120000003256.903,0.32,4369.99992,45999999754.6157,936999998.254157,930792234.57768,0.000008,501.99998,6"
"Ti-8Mn annealed sheet (SS) ,115000000000,0.33,4730,48999999663.6694,899999972.7161,792897.09,0.000009,494.999984,10.9"
"Ti-10V-2Fe-3Al Solution Treated Bar (SS) ,109999998963.553,0.33,4650.0001,40999999676.3677,1000000015.6496,827370875.18016,0.00001,524.999999,7.8"
"TIMETAL 35A CP Titanium (ASTM Grade 1) 99.1 Ti ,105000000000,0.34,4510,0,345000000,220000000,0.0000086,0,21.97"
"Titanium Ti-5Al-2.5Sn ,110300000000,0.31,4480,48000000000,861000000,827000000,0.0000094,530,7.8"
"Titanium Ti-8Al-1Mo-1V ,120000000000,0.32,4370,46000000000,937000000,910000000,0.0000085,502,6"
"Titanium Ti-8Mn, Annealed ,115000000000,0.33,4730,49000000000,900000000,810000000,0.0000086,495,10.9"
"Titanium Ti-13V-11Cr-3Al Solution Treated ,99000000000,0.3,4820,43000000000,990000000,830000000,0.00000967,545,6.9"
"Zinc AC43A (Zn-4Al-2.5Cu-0.04Mg; Number 2 Die Casting Alloy; Zamak 2), Die Cast ,85500000000,0.3,6600,0,358000000,0,0.0000278,418.7,104.7"
"Zinc AG40A (Zn-4Al-0.4Mg; Zamak 3), Cast ,85000000000,0.3,6600,0,285000000,0,0.0000274,420,113"
"Zinc AC41A Alloy, As Cast ,85000000000,0.3,6700,0,330000000,0,0.0000274,420,108.9"
"Zinc Alloy 7; AG40B; Zn-4Al-0.015Mg ,85000000000,0.3,6600,0,285000000,285000000,0.0000274,418.7,113"
"Duranickel&#174; 301 !-- Added &#174; which adds a registered trademark symbol -- ,210000000000,0.34,8200,77000000000,620420000,344678000,0.000015,590,24"
"Magnesium Alloy ,210000000000,0.34,8200,77000000000,0,0,0.000015,590,24"
"Monel&#174; 400 !-- Added &#174; which adds a registered trademark symbol -- ,180000000000,0.34,8800,67000000000,448081000,220594000,0.000014,430,22"
"Nylon 101 ,1000000000,0.3,1150,0,79289709,60000000,0.000001,1500,0.53"
"ABS ,2000000000,0.394,1020,318900000,30000000,0,0,1386,0.2256"
"ABS PC ,2410000000,0.3897,1070,862200000,40000000,0,0,1900,0.2618"
"Acrylic (Medium-high impact) ,2400000000,0.35,1200,890000000,48700000,48400000,0.000052,1500,0.21"
"Delrin 2700 NC010, Low Viscosity Acetal Copolymer (SS) ,2900000000,0.3,141,0,40700000,63000000,0,0,0"
"Nylon 610 ,8300000000,0.28,1400,3200000000,62100000,68900000,0.00003,1500,0.53"
"PA Type 6 ,2620000000,0.34,1120,970400000,90000000,0,0,1601,0.233"
"PBT General Purpose ,1930000000,0.3902,1300,690200000,56500000,0,0,1421,0.2741"
"PC High Viscosity ,2320000000,0.3912,1190,829100000,62700000,0,0,1535,0.189"
"PE High Density ,1070000000,0.4101,952,377200000,22100000,0,0,1796,0.461"
"PE LowMedium Density ,172000000,0.439,917,59400000,13270000,0,0,1842,0.322"
"POM Acetal Copolymer ,2600000000,0.3859,1390,932800000,71500000,60600000,0,1378,0.221"
"PP Copolymer ,896000000,0.4103,890,315800000,27600000,0,0,1881,0.147"
"PS MediumHigh Flow ,2280000000,0.387,1040,817300000,35900000,0,0,1691,0.121"
"PVC 0.007 Plasticized ,6000000,0.47,1290,2000000,13000000,0,0,1600,0.16"
"PVC Rigid ,2410000000,0.3825,1300,866700000,40700000,0,0,1355,0.147"
"Very Low Density PE (SS) ,172368932.3292,0.3,905.000005,0,34000000.118401,6894757.293168,0,1841.999989,0.322"
"Perspex (TM) GS Acrylic Cast Sheet ,0,0,1190,0,75000000,0,0,0,0"
"PTFE (general) ,0,0,2320,0,7580000,0,0,0,0"
"Beryllium (Be) ,303000000000,0.7,1844,135000000000,370000000,240000000,0.0000115,0,216"
"Cobalt (Co) ,211000000000,0.31,8900,88000000000,235000000,0,0.000012,410,69"
"Molybdenum (Mo) ,320000000000,0.38,10000,120000000000,500000000,325000000,0.000005,270,150"
"Nickel (Ni) ,210000000000,0.31,8500,79000000000,317000000,59000000,0.000017,460,43"
"Pure Gold ,78000000000,0.42,19000,26000000000,103000000,0,0.000014,130,300"
"Pure Lead (Pb) ,14000000000,0.4,11000,49000000000,0,0,0.000053,130,35"
"Pure Silver (Ag) ,71000000000,0.37,11000,25000000000,125000000,0,0.00002,230,420"
"Titanium (Ti) ,110000000000,0.3,4600,43000000000,235000000,140000000,0.0000088,460,22"
"Tungsten (W) ,400000000000,0.28,19000,160000000000,310000000,750000000,0.0000045,130,200"
"Vanadium (V) ,140000000000,0.36,6100,51000000000,53000000,0,0.0000083,500,31"
"Zirconium (Zr) ,99000000000,0.34,6600,36000000000,350000000,59000000,0.000011,290,1.7"
"Air£¨¿ÕÆø£© ,0,0,1.1,0,0,0,0,1000,0.027"
"Ceramic Porcelain£¨ÌÕ´É£© ,220590000000,0.22,2300,90407000000,172340000,0,0.0000108,877.96,1.4949"
"Glass£¨²£Á§£© ,68935000000,0.23,2457.6,28022000000,0,0,0.000009,834.61,0.74976"
"Rubber£¨Ïð½º£© ,6100000,0.49,1000,2900000,13787100,9237370,0.00067,0,0.14"
"Water£¨Ë®£© ,0,0,1000,0,0,0,0,4200,0.61"
